observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2023-01-06,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-01-06 09:00:00,9,,,0.0,,-47.1,-49.0,
2023-04-28,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-04-28 15:00:00,15,,,0.0,,-2.2,-5.6,
2023-12-01,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-12-01 12:00:00,12,71.0,10.0,1.0,,-41.1,-45.3,
2024-06-23,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-06-23 09:00:00,9,,180.0,2.0,17.0,25.9,13.5,
2022-07-04,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-07-04 18:00:00,18,,,0.0,,18.1,17.6,
2022-03-14,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-03-14 09:00:00,9,,,,,,,
2023-03-06,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-03-06 18:00:00,18,,,0.0,,-30.0,-31.7,
2024-02-10,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-02-10 21:00:00,21,,,0.0,,-46.9,-51.9,
2022-10-14,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-10-14 09:00:00,9,,,0.0,,-5.8,-6.9,
2022-09-27,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-09-27 15:00:00,15,,260.0,1.0,,0.2,0.2,
2024-01-17,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-01-17 03:00:00,3,,,0.0,,-44.7,-49.7,
2022-09-25,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-09-25 06:00:00,6,,120.0,3.0,,10.8,1.8,
2022-07-23,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-07-23 03:00:00,3,2.0,240.0,2.0,,23.1,17.7,
2023-08-02,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-08-02 21:00:00,21,,,0.0,,7.8,4.4,
2022-07-27,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-07-27 03:00:00,3,,350.0,4.0,,29.4,15.4,
2023-03-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-03-12 09:00:00,9,,190.0,1.0,,-8.9,-11.8,
2024-06-06,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-06-06 15:00:00,15,,240.0,1.0,,8.8,5.8,
2024-05-28,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-05-28 03:00:00,3,,60.0,2.0,,21.6,5.5,
2022-04-17,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-04-17 18:00:00,18,,180.0,1.0,,-14.8,-16.5,
2022-11-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-11-12 00:00:00,0,2.0,190.0,1.0,,-25.7,-26.8,
2024-09-20,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-20 09:00:00,9,,150.0,1.0,,3.6,-3.2,
2024-08-03,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-08-03 18:00:00,18,,,0.0,,1.6,1.6,
2024-04-25,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-04-25 09:00:00,9,,270.0,4.0,11.0,-4.4,-12.1,
2023-02-14,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-02-14 06:00:00,6,,,0.0,,-33.4,-35.6,
2024-03-04,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-03-04 06:00:00,6,71.0,10.0,1.0,,-16.9,-22.2,
2023-12-24,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-12-24 12:00:00,12,,360.0,1.0,,-40.0,-44.2,
2022-02-06,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-02-06 06:00:00,6,10.0,40.0,1.0,,-33.2,-36.3,
2022-06-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-06-12 00:00:00,0,,50.0,2.0,,20.8,11.0,7.0
2023-03-15,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-03-15 21:00:00,21,73.0,,0.0,,-9.4,-9.7,
2023-05-13,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-05-13 21:00:00,21,,,0.0,,-0.1,-1.0,
2023-06-12,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-06-12 03:00:00,3,,220.0,3.0,,22.2,11.4,
2022-04-11,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-04-11 21:00:00,21,,130.0,3.0,,-7.6,-11.6,
2024-06-05,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-06-05 15:00:00,15,,190.0,2.0,,9.8,0.1,
2023-09-26,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-09-26 21:00:00,21,,,0.0,,-4.4,-4.6,
2024-09-05,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-05 09:00:00,9,,280.0,1.0,,13.1,6.4,
