observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2022-01-26,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-01-26 12:00:00,12,,250.0,1.0,,-25.6,-28.7,
2021-03-25,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-03-25 03:00:00,3,,210.0,4.0,,-9.4,-15.7,
2022-07-27,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-07-27 18:00:00,18,2.0,70.0,3.0,,25.1,15.3,
2022-02-06,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-02-06 09:00:00,9,71.0,,0.0,,-24.5,-27.5,
2020-03-21,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-03-21 21:00:00,21,,70.0,3.0,,-19.4,-21.3,
2021-03-16,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-03-16 00:00:00,0,2.0,200.0,4.0,,-14.5,-15.8,
2022-02-10,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-02-10 06:00:00,6,2.0,230.0,2.0,,-27.6,-31.0,
2021-03-07,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-03-07 09:00:00,9,71.0,110.0,2.0,,-7.6,-9.4,
2021-01-14,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-01-14 00:00:00,0,71.0,180.0,2.0,,-33.3,-36.2,
2020-10-28,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-10-28 12:00:00,12,,50.0,2.0,,-13.5,-14.8,
2021-12-16,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-12-16 18:00:00,18,2.0,230.0,3.0,,-28.6,-32.0,
2022-07-08,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-07-08 18:00:00,18,,20.0,4.0,,11.2,8.6,
2022-03-10,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-03-10 00:00:00,0,73.0,70.0,2.0,,-16.6,-18.6,
2022-01-14,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-01-14 21:00:00,21,71.0,210.0,2.0,,-33.3,-37.2,
2019-10-14,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2019-10-14 12:00:00,12,,300.0,4.0,10.0,-2.2,-6.1,
2021-03-19,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-03-19 09:00:00,9,85.0,230.0,5.0,12.0,-7.7,-11.2,
2019-11-10,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2019-11-10 18:00:00,18,2.0,230.0,4.0,,-26.0,-29.1,
2021-02-08,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-02-08 06:00:00,6,2.0,,0.0,,-26.1,-28.5,
2020-12-25,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-12-25 12:00:00,12,,,,,,,
2021-04-17,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-04-17 12:00:00,12,36.0,250.0,6.0,16.0,-12.2,-19.4,
2022-11-26,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-11-26 00:00:00,0,2.0,70.0,1.0,,-30.5,-34.3,
2022-05-08,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-05-08 06:00:00,6,84.0,230.0,9.0,16.0,-0.6,-1.6,
2021-04-28,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-04-28 03:00:00,3,,270.0,2.0,,-0.7,-12.9,
2020-03-02,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-03-02 15:00:00,15,,240.0,4.0,,-14.8,-18.2,
2021-08-28,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-08-28 00:00:00,0,,190.0,3.0,,9.7,3.7,5.0
2020-05-29,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-05-29 03:00:00,3,,280.0,4.0,,2.4,-4.7,
2020-09-03,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-09-03 15:00:00,15,,210.0,3.0,,10.7,7.1,
2020-05-27,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-05-27 18:00:00,18,83.0,350.0,4.0,,1.3,-0.1,
2020-06-24,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-06-24 06:00:00,6,25.0,90.0,4.0,11.0,15.3,14.0,
2020-05-11,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-05-11 06:00:00,6,,340.0,5.0,11.0,2.6,-9.0,
2021-01-14,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-01-14 18:00:00,18,73.0,190.0,2.0,,-27.2,-30.3,
2022-03-20,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-03-20 15:00:00,15,86.0,240.0,4.0,10.0,-7.5,-8.6,
2020-07-31,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-07-31 09:00:00,9,,30.0,4.0,,22.8,8.2,
2021-08-08,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-08-08 03:00:00,3,5.0,280.0,3.0,,12.6,9.6,
2021-11-13,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-11-13 09:00:00,9,,250.0,4.0,,-19.7,-22.0,
2021-08-23,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-08-23 21:00:00,21,2.0,350.0,2.0,,10.1,8.5,
2020-07-22,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-07-22 06:00:00,6,2.0,240.0,5.0,,14.6,12.2,
2021-11-28,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-11-28 06:00:00,6,71.0,220.0,3.0,,-21.1,-23.6,
2022-05-30,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-05-30 12:00:00,12,,70.0,2.0,,15.1,-4.5,
2022-03-06,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-03-06 15:00:00,15,73.0,230.0,3.0,,-17.9,-20.1,
2022-02-15,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-02-15 09:00:00,9,,80.0,1.0,,-25.9,-29.0,
